source_verse,target_verse,votes
"Proverbs 13:2","Proverbs 18:20",11
"Proverbs 13:2","Proverbs 4:17",3
"Proverbs 13:2","Revelation 16:6",2
"Proverbs 13:2","Proverbs 1:18",1
"Proverbs 13:2","Proverbs 10:11",6
"Proverbs 13:2","Proverbs 1:31",5
"Proverbs 13:2","Proverbs 12:14",12
"Proverbs 13:2","Psalms 75:8",3
"Proverbs 13:2","Habakkuk 2:17",3
"Proverbs 13:2","Psalms 140:11",5
"Proverbs 13:2","Habakkuk 2:8",3
"Proverbs 13:3","Proverbs 21:23",54
"Proverbs 13:3","Proverbs 18:7",35
"Proverbs 13:3","Proverbs 10:19",27
"Proverbs 13:3","Psalms 39:1",30
"Proverbs 13:3","Proverbs 18:21",43
"Proverbs 13:3","Proverbs 12:13",23
"Proverbs 13:3","James 1:26",27
"Proverbs 13:3","Proverbs 20:19",27
"Proverbs 13:4","Proverbs 8:34",5
"Proverbs 13:4","Proverbs 12:11",11
"Proverbs 13:4","Isaiah 58:11",4
"Proverbs 13:4","John 6:27",7
"Proverbs 13:4","Numbers 23:10",3
"Proverbs 13:4","Proverbs 28:25",7
"Proverbs 13:4","Proverbs 10:4",9
"Proverbs 13:4","Proverbs 26:13",4
"Proverbs 13:4","Proverbs 11:25",8
"Proverbs 13:4","Proverbs 12:24",15
"Proverbs 13:4","Hebrews 6:11",6
"Proverbs 13:4","Psalms 92:14",3
"Proverbs 13:5","Ephesians 4:25",7
"Proverbs 13:5","Daniel 12:2",4
"Proverbs 13:5","Colossians 3:9",10
"Proverbs 13:5","Proverbs 6:17",4
"Proverbs 13:5","Proverbs 30:8",4
"Proverbs 13:5","Revelation 21:8",5
"Proverbs 13:5","Psalms 119:163",7
"Proverbs 13:5","Ezekiel 20:43",6
"Proverbs 13:5","Proverbs 3:35",5
"Proverbs 13:5","Ezekiel 6:9",4
"Proverbs 13:5","Zechariah 11:8",4
"Proverbs 13:5","Ezekiel 36:31",6
"Proverbs 13:6","Psalms 140:11",3
"Proverbs 13:6","Psalms 25:21",3
"Proverbs 13:6","Proverbs 21:12",3
"Proverbs 13:6","Proverbs 11:3",9
"Proverbs 13:6","2 Chronicles 28:23",1
"Proverbs 13:6","Psalms 15:2",3
"Proverbs 13:6","Psalms 26:1",3
"Proverbs 13:6","Proverbs 5:22",2
"Proverbs 13:7","2 Corinthians 4:7",7
"Proverbs 13:7","Proverbs 13:11",7
"Proverbs 13:7","Luke 12:33",4
"Proverbs 13:7","Luke 12:21",7
"Proverbs 13:7","2 Corinthians 6:10",7
"Proverbs 13:7","Revelation 3:17",11
"Proverbs 13:7","2 Peter 2:19",6
"Proverbs 13:7","Proverbs 12:9",8
"Proverbs 13:7","James 2:5",7
"Proverbs 13:7","Proverbs 11:24",10
"Proverbs 13:7","Revelation 2:9",4
"Proverbs 13:7","1 Corinthians 4:8",3
"Proverbs 13:8","Matthew 16:26",9
"Proverbs 13:8","Job 2:4",3
"Proverbs 13:8","2 Kings 25:12",2
"Proverbs 13:8","Proverbs 6:35",2
"Proverbs 13:8","Jeremiah 39:10",2
"Proverbs 13:8","2 Kings 24:14",3
"Proverbs 13:8","Exodus 21:30",2
"Proverbs 13:8","Jeremiah 41:8",2
"Proverbs 13:8","Zephaniah 3:12",3
"Proverbs 13:9","Psalms 112:4",6
"Proverbs 13:9","Job 21:17",3
"Proverbs 13:9","Proverbs 4:18",9
"Proverbs 13:9","Proverbs 20:20",7
"Proverbs 13:9","Matthew 25:8",4
"Proverbs 13:9","Psalms 97:11",6
"Proverbs 13:9","Proverbs 24:20",10
"Proverbs 13:9","1 Kings 11:36",3
"Proverbs 13:9","Job 29:3",2
"Proverbs 13:10","Proverbs 25:8",2
"Proverbs 13:10","1 Kings 12:16",2
"Proverbs 13:10","James 4:1",3
"Proverbs 13:10","1 Timothy 6:4",4
"Proverbs 13:10","Luke 22:24",3
"Proverbs 13:10","Proverbs 21:24",2
"Proverbs 13:10","2 Kings 14:10",2
"Proverbs 13:10","Proverbs 17:14",4
"Proverbs 13:10","Proverbs 20:18",2
"Proverbs 13:10","Proverbs 19:20",7
"Proverbs 13:11","Jeremiah 17:11",4
"Proverbs 13:11","Proverbs 10:2",11
"Proverbs 13:11","Proverbs 20:21",13
"Proverbs 13:11","Job 20:15",3
"Proverbs 13:11","Proverbs 28:20",7
"Proverbs 13:11","Psalms 128:2",4
"Proverbs 13:11","Proverbs 28:22",6
"Proverbs 13:11","Ecclesiastes 5:14",2
"Proverbs 13:11","Proverbs 28:8",8
"Proverbs 13:12","Genesis 46:30",5
"Proverbs 13:12","Psalms 143:7",11
"Proverbs 13:12","Psalms 69:3",12
"Proverbs 13:12","Song of Solomon 5:8",7
"Proverbs 13:12","Proverbs 3:18",13
"Proverbs 13:12","John 16:22",28
"Proverbs 13:12","Proverbs 11:30",13
"Proverbs 13:12","Psalms 17:15",13
"Proverbs 13:12","Proverbs 13:19",27
"Proverbs 13:12","Revelation 22:2",2
"Proverbs 13:13","Ezekiel 20:24",7
"Proverbs 13:13","Numbers 15:31",18
"Proverbs 13:13","Matthew 5:12",3
"Proverbs 13:13","Luke 16:31",5
"Proverbs 13:13","Psalms 115:13",7
"Proverbs 13:13","Malachi 3:16",4
"Proverbs 13:13","2 John 1:8",12
"Proverbs 13:13","2 Chronicles 36:16",15
"Proverbs 13:13","Proverbs 1:25",5
"Proverbs 13:13","Ezekiel 20:16",9
"Proverbs 13:13","Jeremiah 43:2",2
"Proverbs 13:13","Ezekiel 20:13",8
"Proverbs 13:13","Psalms 119:165",12
"Proverbs 13:13","Isaiah 66:2",5
"Proverbs 13:13","Ezra 10:3",2
"Proverbs 13:13","Proverbs 13:21",5
"Proverbs 13:13","Psalms 19:11",8
"Proverbs 13:14","Proverbs 16:22",2
"Proverbs 13:14","Psalms 116:3",3
"Proverbs 13:14","Proverbs 14:27",6
"Proverbs 13:14","Proverbs 15:24",2
"Proverbs 13:14","Proverbs 10:11",6
"Proverbs 13:14","Proverbs 16:17",3
"Proverbs 13:14","Proverbs 9:11",2
"Proverbs 13:14","Psalms 18:5",5
"Proverbs 13:14","Proverbs 16:6",2
"Proverbs 13:15","Luke 2:52",4
"Proverbs 13:15","Proverbs 4:19",9
"Proverbs 13:15","Acts 7:10",5
"Proverbs 13:15","Romans 6:21",6
"Proverbs 13:15","Jeremiah 2:19",10
"Proverbs 13:15","Proverbs 15:10",7
"Proverbs 13:15","Psalms 111:10",5
"Proverbs 13:15","Proverbs 14:35",3
"Proverbs 13:15","Proverbs 3:4",5
"Proverbs 13:16","1 Corinthians 14:20",2
"Proverbs 13:16","Ecclesiastes 10:3",4
"Proverbs 13:16","1 Samuel 25:25",2
"Proverbs 13:16","1 Samuel 25:17",2
"Proverbs 13:16","Psalms 112:5",2
"Proverbs 13:16","Matthew 10:16",2
"Proverbs 13:16","Ephesians 5:17",5
"Proverbs 13:16","Proverbs 21:24",2
"Proverbs 13:16","Romans 16:19",3
"Proverbs 13:16","Proverbs 15:2",7
"Proverbs 13:16","Isaiah 52:13",4
"Proverbs 13:17","1 Timothy 1:12",3
"Proverbs 13:17","Proverbs 26:6",2
"Proverbs 13:17","2 Corinthians 5:20",4
"Proverbs 13:17","Proverbs 25:23",2
"Proverbs 13:17","2 Timothy 2:2",3
"Proverbs 13:17","1 Corinthians 4:2",4
"Proverbs 13:17","2 Corinthians 2:17",2
"Proverbs 13:17","Proverbs 25:13",8
"Proverbs 13:17","Proverbs 10:26",2
"Proverbs 13:17","Jeremiah 23:28",2
"Proverbs 13:17","Ezekiel 3:18",3
"Proverbs 13:18","Hebrews 12:25",3
"Proverbs 13:18","Proverbs 12:1",5
"Proverbs 13:18","Proverbs 9:9",4
"Proverbs 13:18","Proverbs 13:13",5
"Proverbs 13:18","Proverbs 19:6",4
"Proverbs 13:18","Psalms 141:5",3
"Proverbs 13:18","Proverbs 25:12",5
"Proverbs 13:18","Proverbs 15:5",9
"Proverbs 13:19","Proverbs 3:7",2
"Proverbs 13:19","Psalms 37:27",1
"Proverbs 13:19","Psalms 34:14",3
"Proverbs 13:19","2 Timothy 2:19",4
"Proverbs 13:19","Job 28:28",2
"Proverbs 13:19","Proverbs 16:6",2
"Proverbs 13:19","Proverbs 16:17",3
"Proverbs 13:19","Proverbs 29:27",5
"Proverbs 13:19","Proverbs 13:12",7
"Proverbs 13:19","1 Kings 1:48",1
"Proverbs 13:19","Song of Solomon 3:4",2
"Proverbs 13:20","Genesis 14:12",10
"Proverbs 13:20","Psalms 119:63",29
"Proverbs 13:20","Proverbs 7:27",10
"Proverbs 13:20","2 Chronicles 19:2",9
"Proverbs 13:20","1 Kings 22:4",6
"Proverbs 13:20","Hebrews 10:24",17
"Proverbs 13:20","Acts 2:42",16
"Proverbs 13:20","1 Kings 12:8",15
"Proverbs 13:20","1 Kings 12:10",12
"Proverbs 13:20","Malachi 3:16",21
"Proverbs 13:20","Revelation 18:4",29
"Proverbs 13:20","Proverbs 15:31",55
"Proverbs 13:20","1 Kings 22:32",2
"Proverbs 13:20","Proverbs 9:6",52
"Proverbs 13:21","Psalms 140:11",7
"Proverbs 13:21","Psalms 32:10",13
"Proverbs 13:21","Numbers 32:23",6
"Proverbs 13:21","Acts 28:4",3
"Proverbs 13:21","Proverbs 13:13",9
"Proverbs 13:21","Genesis 4:7",8
"Proverbs 13:22","Ezra 9:12",19
"Proverbs 13:22","Ecclesiastes 2:26",62
"Proverbs 13:22","Psalms 128:6",15
"Proverbs 13:22","Proverbs 28:8",43
"Proverbs 13:22","Psalms 37:25",32
"Proverbs 13:22","Psalms 112:2",31
"Proverbs 13:22","Psalms 102:28",13
"Proverbs 13:23","Proverbs 12:11",7
"Proverbs 13:23","Proverbs 27:18",3
"Proverbs 13:23","Proverbs 12:14",2
"Proverbs 13:23","Ecclesiastes 5:9",5
"Proverbs 13:23","Proverbs 28:19",6
"Proverbs 13:23","Psalms 112:5",4
"Proverbs 13:24","Proverbs 29:17",33
"Proverbs 13:24","Proverbs 29:15",27
"Proverbs 13:24","Proverbs 22:15",20
"Proverbs 13:24","Proverbs 3:12",18
"Proverbs 13:24","Proverbs 8:36",4
"Proverbs 13:24","Proverbs 19:18",22
"Proverbs 13:25","Proverbs 10:3",6
"Proverbs 13:25","1 Timothy 4:8",3
"Proverbs 13:25","Deuteronomy 28:48",1
"Proverbs 13:25","Hebrews 13:5",4
"Proverbs 13:25","Deuteronomy 32:24",2
"Proverbs 13:25","Proverbs 6:11",2
"Proverbs 13:25","2 Thessalonians 3:10",1
"Proverbs 13:25","Psalms 37:16",1
"Proverbs 13:25","Psalms 37:3",1
"Proverbs 13:25","Psalms 34:10",9
"Proverbs 13:25","Proverbs 24:34",1
"Proverbs 14:1","Ruth 4:11",17
"Proverbs 14:1","2 Kings 11:1",4
"Proverbs 14:1","Proverbs 19:13",7
"Proverbs 14:1","1 Kings 16:31",6
"Proverbs 14:1","Proverbs 21:9",24
"Proverbs 14:1","Proverbs 21:19",20
"Proverbs 14:2","Job 28:28",3
"Proverbs 14:2","Psalms 112:1",3
"Proverbs 14:2","Acts 9:31",2
"Proverbs 14:2","1 Kings 3:6",1
"Proverbs 14:2","Psalms 25:21",2
"Proverbs 14:2","Job 1:1",1
"Proverbs 14:2","Acts 10:22",1
"Proverbs 14:2","Proverbs 28:6",4
"Proverbs 14:2","Luke 10:16",2
"Proverbs 14:2","Proverbs 2:15",1
"Proverbs 14:2","Ecclesiastes 12:13",2
"Proverbs 14:2","Luke 16:14",1
"Proverbs 14:2","Proverbs 11:12",1
"Proverbs 14:2","Acts 10:35",5
"Proverbs 14:2","Proverbs 19:1",1
"Proverbs 14:2","Proverbs 16:17",1
"Proverbs 14:3","Proverbs 21:24",2
"Proverbs 14:3","Revelation 12:11",4
"Proverbs 14:3","Daniel 7:20",2
"Proverbs 14:3","1 Samuel 2:3",2
"Proverbs 14:3","Proverbs 12:6",8
"Proverbs 14:3","Psalms 57:4",2
"Proverbs 14:3","Revelation 3:10",3
"Proverbs 14:3","Job 5:21",2
"Proverbs 14:3","Psalms 12:3",2
"Proverbs 14:3","Proverbs 18:6",2
"Proverbs 14:3","2 Peter 2:18",2
"Proverbs 14:3","Proverbs 22:8",2
"Proverbs 14:3","Proverbs 28:25",2
"Proverbs 14:3","Psalms 31:18",1
"Proverbs 14:4","Proverbs 13:23",5
"Proverbs 14:5","1 Kings 21:13",2
"Proverbs 14:5","Proverbs 13:5",3
"Proverbs 14:5","Proverbs 19:5",7
"Proverbs 14:5","Proverbs 14:25",4
"Proverbs 14:5","Proverbs 6:19",7
"Proverbs 14:5","Exodus 20:16",2
"Proverbs 14:5","Proverbs 19:9",3
"Proverbs 14:5","Exodus 23:1",7
"Proverbs 14:5","Proverbs 12:17",5
"Proverbs 14:6","Proverbs 8:9",3
"Proverbs 14:6","Proverbs 17:24",2
"Proverbs 14:6","James 1:5",6
"Proverbs 14:6","Proverbs 18:2",2
"Proverbs 14:6","1 Corinthians 8:2",3
"Proverbs 14:6","Psalms 119:18",2
"Proverbs 14:6","Isaiah 8:20",2
"Proverbs 14:6","Proverbs 26:12",2
"Proverbs 14:6","Jeremiah 8:9",2
"Proverbs 14:7","Proverbs 9:6",8
"Proverbs 14:7","1 Corinthians 5:11",8
"Proverbs 14:7","Proverbs 13:20",10
"Proverbs 14:7","Ephesians 5:11",8
"Proverbs 14:7","Proverbs 19:27",6
"Proverbs 14:8","Jeremiah 13:20",4
"Proverbs 14:8","Proverbs 11:18",5
"Proverbs 14:8","Psalms 119:5",5
"Proverbs 14:8","Proverbs 2:9",5
"Proverbs 14:8","James 3:13",7
"Proverbs 14:8","Psalms 119:73",5
"Proverbs 14:8","Ephesians 5:17",12
"Proverbs 14:8","Psalms 143:8",4
"Proverbs 14:8","2 Timothy 3:13",9
"Proverbs 14:8","Psalms 111:10",5
"Proverbs 14:8","Ephesians 4:22",4
"Proverbs 14:8","Proverbs 8:20",5
"Proverbs 14:9","Proverbs 30:20",4
"Proverbs 14:9","Proverbs 1:22",3
"Proverbs 14:9","Jude 1:18",3
"Proverbs 14:9","Proverbs 3:4",3
"Proverbs 14:9","Job 15:16",2
"Proverbs 14:9","Proverbs 10:23",5
"Proverbs 14:9","Proverbs 13:15",4
"Proverbs 14:9","Proverbs 12:2",3
"Proverbs 14:9","Proverbs 8:35",3
"Proverbs 14:10","Genesis 42:21",1
"Proverbs 14:10","Proverbs 15:13",5
"Proverbs 14:10","Revelation 2:17",4
"Proverbs 14:10","Job 9:18",2
"Proverbs 14:10","1 Samuel 1:10",3
"Proverbs 14:10","1 Peter 1:8",3
"Proverbs 14:10","Psalms 25:14",3
"Proverbs 14:10","Philippians 4:7",6
"Proverbs 14:10","Ezekiel 3:14",2
"Proverbs 14:10","2 Kings 4:27",2
"Proverbs 14:10","John 14:23",1
"Proverbs 14:10","Job 10:1",4
"Proverbs 14:10","John 14:18",4
"Proverbs 14:10","Job 7:11",3
"Proverbs 14:10","John 12:27",3
"Proverbs 14:10","Proverbs 18:14",7
"Proverbs 14:11","Proverbs 3:33",12
"Proverbs 14:11","Psalms 128:3",2
"Proverbs 14:11","Job 15:34",2
"Proverbs 14:11","Proverbs 21:20",3
"Proverbs 14:11","Job 18:21",2
"Proverbs 14:11","Job 8:6",2
"Proverbs 14:11","Job 21:28",5
"Proverbs 14:11","Proverbs 21:12",5
"Proverbs 14:11","Proverbs 12:7",9
"Proverbs 14:11","Proverbs 11:28",3
"Proverbs 14:11","Zechariah 5:4",5
"Proverbs 14:11","Job 8:15",3
"Proverbs 14:12","Proverbs 30:12",24
"Proverbs 14:12","Proverbs 12:15",47
"Proverbs 14:12","Proverbs 16:25",59
"Proverbs 14:12","Galatians 6:3",32
"Proverbs 14:12","Romans 6:21",30
"Proverbs 14:12","Luke 13:24",30
"Proverbs 14:12","James 1:22",22
"Proverbs 14:12","Ephesians 5:6",16
"Proverbs 14:13","Proverbs 5:4",2
"Proverbs 14:13","James 4:9",3
"Proverbs 14:13","Luke 16:25",2
"Proverbs 14:13","Ecclesiastes 11:9",2
"Proverbs 14:13","Ecclesiastes 2:2",5
"Proverbs 14:14","Ezekiel 22:31",2
"Proverbs 14:14","2 Corinthians 1:12",2
"Proverbs 14:14","Jeremiah 8:5",6
"Proverbs 14:14","Galatians 6:4",4
"Proverbs 14:14","John 4:14",4
"Proverbs 14:14","Jeremiah 17:5",3
"Proverbs 14:14","Zephaniah 1:6",3
"Proverbs 14:14","Hebrews 3:12",8
"Proverbs 14:14","Hosea 4:16",2
"Proverbs 14:14","Proverbs 12:14",10
"Proverbs 14:14","Galatians 6:8",13
"Proverbs 14:14","Jeremiah 2:19",5
"Proverbs 14:14","Proverbs 14:10",3
"Proverbs 14:15","Proverbs 22:3",4
"Proverbs 14:15","Proverbs 4:26",10
"Proverbs 14:15","Proverbs 27:12",10
"Proverbs 14:15","1 John 4:1",11
"Proverbs 14:15","Ephesians 5:17",15
"Proverbs 14:15","Acts 13:7",3
"Proverbs 14:15","Ephesians 4:14",6
"Proverbs 14:15","Proverbs 14:8",13
"Proverbs 14:15","Amos 5:13",2
"Proverbs 14:16","Nehemiah 5:15",1
"Proverbs 14:16","Psalms 34:14",1
"Proverbs 14:16","Ecclesiastes 10:13",2
"Proverbs 14:16","Job 28:28",2
"Proverbs 14:16","Proverbs 22:3",11
"Proverbs 14:16","John 9:40",2
"Proverbs 14:16","Proverbs 29:9",5
"Proverbs 14:16","Genesis 42:18",5
"Proverbs 14:16","Proverbs 3:7",10
"Proverbs 14:16","Proverbs 28:14",4
"Proverbs 14:16","1 Kings 19:2",3
"Proverbs 14:16","Psalms 119:120",3
"Proverbs 14:16","Genesis 33:9",4
"Proverbs 14:16","1 Thessalonians 5:22",9
"Proverbs 14:16","1 Kings 20:18",3
"Proverbs 14:16","Proverbs 16:6",4
"Proverbs 14:16","Proverbs 7:22",3
"Proverbs 14:16","Proverbs 16:17",4
"Proverbs 14:17","Proverbs 29:22",8
"Proverbs 14:17","Proverbs 16:32",5
"Proverbs 14:17","Proverbs 15:18",7
"Proverbs 14:17","Proverbs 12:2",3
"Proverbs 14:17","Ecclesiastes 7:9",8
"Proverbs 14:17","Proverbs 6:18",3
"Proverbs 14:17","Proverbs 12:16",3
"Proverbs 14:17","Proverbs 22:24",5
"Proverbs 14:17","Isaiah 32:7",3
"Proverbs 14:17","Esther 3:6",3
"Proverbs 14:17","James 1:19",8
"Proverbs 14:17","Proverbs 14:29",11
"Proverbs 14:18","Proverbs 3:35",2
"Proverbs 14:18","Daniel 12:3",2
"Proverbs 14:18","Jeremiah 16:19",2
"Proverbs 14:18","2 Timothy 4:8",2
"Proverbs 14:18","Jeremiah 44:17",2
"Proverbs 14:18","1 Peter 1:18",4
"Proverbs 14:18","1 Peter 5:4",3
"Proverbs 14:19","Revelation 3:9",3
"Proverbs 14:19","Exodus 8:8",5
"Proverbs 14:19","Acts 16:39",2
"Proverbs 14:19","Proverbs 11:29",3
"Proverbs 14:19","2 Kings 3:12",4
"Proverbs 14:19","Isaiah 60:14",4
"Proverbs 14:19","Genesis 42:6",8
"Proverbs 14:19","Genesis 43:28",4
"Proverbs 14:19","1 Samuel 2:36",4
"Proverbs 14:19","Exodus 11:8",4
"Proverbs 14:19","Malachi 4:3",6
"Proverbs 14:19","Psalms 49:14",3
"Proverbs 14:20","Proverbs 19:4",8
"Proverbs 14:20","Job 30:10",2
"Proverbs 14:20","Esther 3:2",1
"Proverbs 14:20","Proverbs 10:15",4
"Proverbs 14:21","Daniel 4:27",3
"Proverbs 14:21","Psalms 22:24",3
"Proverbs 14:21","Proverbs 18:3",4
"Proverbs 14:21","Proverbs 19:17",8
"Proverbs 14:21","Proverbs 11:12",8
"Proverbs 14:21","Proverbs 17:5",6
"Proverbs 14:21","Hebrews 6:12",3
"Proverbs 14:21","Luke 18:9",2
"Proverbs 14:21","Proverbs 28:27",8
"Proverbs 14:21","Acts 20:35",3
"Proverbs 14:21","Psalms 112:9",3
"Proverbs 14:21","Psalms 112:5",3
"Proverbs 14:21","Proverbs 14:31",4
"Proverbs 14:22","Genesis 24:27",2
"Proverbs 14:22","Matthew 5:7",2
"Proverbs 14:22","Proverbs 12:2",4
"Proverbs 14:22","John 1:17",3
"Proverbs 14:22","Psalms 25:10",2
"Proverbs 14:22","Proverbs 14:17",2
"Proverbs 14:22","Proverbs 3:29",2
"Proverbs 14:22","2 Chronicles 6:8",2
"Proverbs 14:22","Proverbs 19:22",2
"Proverbs 14:22","Psalms 61:7",2
"Proverbs 14:23","Proverbs 12:24",18
"Proverbs 14:23","Proverbs 10:10",6
"Proverbs 14:23","1 Timothy 5:13",6
"Proverbs 14:23","Ecclesiastes 5:3",13
"Proverbs 14:23","Proverbs 28:19",25
"Proverbs 14:23","John 6:27",12
"Proverbs 14:24","Psalms 112:9",2
"Proverbs 14:24","Luke 16:9",3
"Proverbs 14:24","Proverbs 27:22",2
"Proverbs 14:24","Isaiah 33:6",2
"Proverbs 14:25","Acts 20:21",3
"Proverbs 14:25","Proverbs 14:5",7
"Proverbs 14:25","2 Peter 3:3",4
"Proverbs 14:26","Ecclesiastes 7:18",7
"Proverbs 14:26","Proverbs 19:23",21
"Proverbs 14:26","Malachi 4:2",9
"Proverbs 14:26","Jeremiah 15:11",3
"Proverbs 14:26","Isaiah 33:6",8
"Proverbs 14:26","Proverbs 18:10",15
"Proverbs 14:26","Genesis 31:42",6
"Proverbs 14:26","Acts 9:31",8
"Proverbs 14:26","Psalms 112:1",9
"Proverbs 14:27","Revelation 21:6",8
"Proverbs 14:27","Psalms 18:5",3
"Proverbs 14:27","Proverbs 13:14",9
"Proverbs 14:27","Isaiah 33:6",3
"Proverbs 14:27","Proverbs 22:5",3
"Proverbs 14:27","Ecclesiastes 7:26",2
"Proverbs 14:28","Exodus 1:22",3
"Proverbs 14:28","Exodus 1:12",1
"Proverbs 14:28","1 Kings 20:27",1
"Proverbs 14:28","2 Kings 13:7",3
"Proverbs 14:29","Matthew 11:29",9
"Proverbs 14:29","Ecclesiastes 10:6",6
"Proverbs 14:29","Matthew 2:16",4
"Proverbs 14:29","Proverbs 25:28",10
"Proverbs 14:29","James 1:19",26
"Proverbs 14:29","Proverbs 14:17",20
"Proverbs 14:29","Proverbs 19:11",15
"Proverbs 14:29","Proverbs 4:8",6
"Proverbs 14:29","Ecclesiastes 7:9",24
"Proverbs 14:29","Numbers 12:3",10
"Proverbs 14:29","Proverbs 16:32",15
"Proverbs 14:29","Proverbs 15:18",16
"Proverbs 14:29","Proverbs 25:8",6
"Proverbs 14:30","Acts 7:9",2
"Proverbs 14:30","Proverbs 4:23",11
"Proverbs 14:30","Psalms 119:80",4
"Proverbs 14:30","Romans 1:29",4
"Proverbs 14:30","Proverbs 12:4",9
"Proverbs 14:30","Psalms 112:10",4
"Proverbs 14:30","2 Timothy 1:7",4
"Proverbs 14:30","James 4:5",2
"Proverbs 14:30","Proverbs 17:22",23
"Proverbs 14:30","Proverbs 3:8",11
"Proverbs 14:30","Job 5:2",11
"Proverbs 14:31","Psalms 12:5",5
"Proverbs 14:31","Proverbs 14:21",3
"Proverbs 14:31","Ecclesiastes 5:8",6
"Proverbs 14:31","Proverbs 22:2",10
"Proverbs 14:31","Proverbs 19:17",8
"Proverbs 14:31","Proverbs 17:5",9
"Proverbs 14:31","Proverbs 22:16",9
"Proverbs 14:31","1 John 4:21",7
"Proverbs 14:31","John 12:8",3
"Proverbs 14:32","Romans 9:22",2
"Proverbs 14:32","Proverbs 6:15",2
"Proverbs 14:32","Philippians 1:23",2
"Proverbs 14:32","John 8:21",2
"Proverbs 14:32","2 Timothy 4:18",8
"Proverbs 14:32","2 Corinthians 1:9",3
"Proverbs 14:32","Philippians 1:21",2
"Proverbs 14:32","Psalms 23:4",7
"Proverbs 14:32","2 Corinthians 5:8",6
"Proverbs 14:32","Job 13:15",3
"Proverbs 14:32","Luke 2:29",2
"Proverbs 14:32","Job 18:18",2
"Proverbs 14:32","Psalms 17:15",2
"Proverbs 14:32","1 Thessalonians 5:3",2
"Proverbs 14:32","John 8:24",2
"Proverbs 14:32","Psalms 16:11",2
"Proverbs 14:32","Genesis 49:18",4
"Proverbs 14:32","Psalms 58:9",2
"Proverbs 14:32","Revelation 14:13",4
"Proverbs 14:32","Psalms 37:37",3
"Proverbs 14:32","Proverbs 24:16",3
"Proverbs 14:33","Proverbs 29:11",3
"Proverbs 14:33","Proverbs 15:28",3
"Proverbs 14:33","Ecclesiastes 10:3",3
"Proverbs 14:33","Proverbs 13:16",3
"Proverbs 14:33","Proverbs 12:23",3
"Proverbs 14:33","Proverbs 12:16",5
"Proverbs 14:33","Proverbs 15:2",2
"Proverbs 14:34","Psalms 107:34",14
"Proverbs 14:34","Hosea 13:1",7
"Proverbs 14:35","Proverbs 19:26",2
"Proverbs 14:35","Proverbs 20:26",2
"Proverbs 14:35","Proverbs 10:5",2
"Proverbs 14:35","Matthew 25:21",3
"Proverbs 14:35","Proverbs 25:5",3
"Proverbs 14:35","Proverbs 17:2",2
"Proverbs 14:35","Matthew 25:23",3
"Proverbs 14:35","Proverbs 22:11",3
"Proverbs 14:35","Proverbs 29:12",3
"Proverbs 14:35","Proverbs 20:8",2
"Proverbs 15:1","Proverbs 15:18",42
"Proverbs 15:1","Proverbs 29:22",34
"Proverbs 15:1","Proverbs 28:25",21
"Proverbs 15:1","Proverbs 10:12",47
"Proverbs 15:1","Proverbs 25:15",47
"Proverbs 15:2","Proverbs 15:23",2
"Proverbs 15:2","Isaiah 50:4",2
"Proverbs 15:2","Proverbs 15:28",8
"Proverbs 15:2","Psalms 45:1",2
"Proverbs 15:2","Proverbs 12:23",9
"Proverbs 15:2","Proverbs 13:16",6
"Proverbs 15:2","Psalms 59:7",2
"Proverbs 15:2","Proverbs 16:23",2
"Proverbs 15:3","Jeremiah 16:17",40
"Proverbs 15:3","Hebrews 4:13",48
"Proverbs 15:3","2 Chronicles 16:9",30
"Proverbs 15:3","Jeremiah 32:19",22
"Proverbs 15:3","Proverbs 5:21",27
"Proverbs 15:3","Jeremiah 23:24",34
"Proverbs 15:3","Job 31:4",24
"Proverbs 15:4","1 Timothy 6:3",5
"Proverbs 15:4","Malachi 4:2",10
"Proverbs 15:4","Proverbs 26:22",6
"Proverbs 15:4","Revelation 2:7",7
"Proverbs 15:4","Proverbs 18:8",12
"Proverbs 15:4","Psalms 109:22",5
"Proverbs 15:4","Proverbs 12:18",18
"Proverbs 15:4","Proverbs 18:14",8
"Proverbs 15:4","Proverbs 3:18",10
"Proverbs 15:4","Proverbs 16:24",18
"Proverbs 15:5","1 Chronicles 28:20",3
"Proverbs 15:5","Psalms 141:5",2
"Proverbs 15:5","Proverbs 13:1",5
"Proverbs 15:5","1 Chronicles 28:9",3
"Proverbs 15:5","Proverbs 6:23",2
"Proverbs 15:5","Proverbs 10:1",2
"Proverbs 15:5","Titus 2:15",3
"Proverbs 15:5","Proverbs 1:23",2
"Proverbs 15:5","Proverbs 19:20",4
"Proverbs 15:5","Proverbs 13:18",5
"Proverbs 15:5","Titus 1:13",3
"Proverbs 15:6","Proverbs 16:8",5
"Proverbs 15:6","Hebrews 11:26",5
"Proverbs 15:6","Ecclesiastes 4:6",4
"Proverbs 15:6","Proverbs 15:16",4
"Proverbs 15:6","Proverbs 21:20",9
"Proverbs 15:6","Proverbs 10:22",9
"Proverbs 15:6","Proverbs 8:21",11
"Proverbs 15:6","Proverbs 13:22",4
"Proverbs 15:6","Psalms 37:16",4
"Proverbs 15:6","Psalms 112:3",7
"Proverbs 15:7","Psalms 45:2",2
"Proverbs 15:7","Psalms 119:13",2
"Proverbs 15:7","Mark 16:15",2
"Proverbs 15:7","Song of Solomon 4:11",2
"Proverbs 15:7","James 3:6",3
